query,doc_id,full_text,h1,h2,qdrant_score,label
Harga treatment penghilang lemak dan pengencang kulit di ERHA,24700589-d4b1-408e-a06b-62e3283ee89f,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

87

ERHA ULTIMATE

MAKE OVA CENTER

SINGLE TREATMENT

2) 30-40 menit treatment

@® Mulai dari Rp3.750.000

Fat Away Mesotherapy

Fat Away Mesotherapy adalah tindakan injeksi yang bertujuan untuk menghantarkan vitamin, enzymes, hormones dan plant extract untuk menghilangkan kelebihan lemak (excess fat) membantu merejuvenasi dan mengencangkan kulit. Dapat dilakukan untuk area—area seperti: dagu, love handle (pinggang dan panggul), abdomen (perut), bokong, paha, lengan, dil. Zat aktif ini akan memecah lemak menjadi partikel-partikel kecil, yang kemudian akan terbuang secara alami melalui metabolisme tubuh, sehingga ukuran sel lemak mengecil.

MANFAAT

Menghilangkan kelebihan lemak (excess fat), membantu merejuvenasi, dan mengencangkan kulit.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.68092805,1
Harga treatment penghilang lemak dan pengencang kulit di ERHA,5a81f701-0daf-4ffc-9b8c-63e46a1be7b3,"© ° e ° Fat Dissolving Injection by Pluryal

Treatment injeksi pada area wajah dan tubuh dengan menggunakan serum mesoline face contour yang sudah teruji secara klinis sebagai satu serum yang memiliki berbagai fungsi sekaligus.

2) 15-40 menit :, , >) Mulai dani Rp1.350.000

MANFAAT

Mengurangi lemak pada area wajah & tubuh sehingga wajah menjadi lebih tirus dan tubuh menjadi lebih langsing.

PROSEDUR

Cleansing - Disinfection - Treatment - Post treatment

>

91

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

Tightening by Exilis Ultra 360

Treatment ini memadukan teknologi ultrasound dan radio frekuensi, tanpa operasi dan suntikan yang menjadi solusi untuk mengatasi kelebihan lemak dan mengencangkan kulit pada area wajah dan tubuh.

MANFAAT

‘L) 15-70 menit

@® Mulai dari Rp1.499.000 P

Mengatasi kulit kendur, kerutan halus, drooping eyelids, sagging necks, pipi chubby, double chin, deposit lemak subkutan pada area tubuh, dan lain-lain.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6602973,1
Harga treatment penghilang lemak dan pengencang kulit di ERHA,471eec4e-e82e-4d0a-947a-4c6b2d50edd2,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

43

ERHA ULTIMATE

ANTI AGIND CENTER

SINGLE TREATMENT

‘L)

30 menit anestesi, 15 - 60 menit treatment

(tergantung luas area treatment)

Mulai dari Rp3.000.000

@

Skin Tightening Therapy by Uithera

Tindakan pengencangoan kulit dengan menggunakan Ulthera (USA) dengan teknologi MFUV (Micro Focused Ultrasound with Visualization) yang bekerja langsung ke lapisan dalam kulit (lapisan SMAS/ Superficial Muscular Aponeurotic System), secara lebih akurat dan presisi. Treatment ini merupakan tindakan non invasive, tanpa pembedahan. Energi yang dihasilkan akan memberikan efek pengencangan nyata pada lapisan SMAS dan juga bekerja pada lapisan kulit bagian bawah untuk perbaikan kolagen dan elastin, menjadikan kulit lebih kencang, mengurangi kerutan dan garis halus.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.65663314,1
Perawatan wajah untuk kulit glowing dan cerah,3adc17e1-10ed-4975-986f-190fed9a8d3f,"DERMIAS MAX

|

K-Glow Microtherapy

Treatment Microneedle tanpa rasa sakit menggunakan duo powerfull serum : DNA Multipeptide & Brightening Serum yang bikin kulit instant glowing & cerah, kulit menjadi lebih halus, mulus & lembab, mengecilkan pori-pori & mencegah penuaan dini (anti-aging). Hasil langsung terasa dalam 1x treatment.

Meso Brightening

Treatment Injeksi menggunakan DNA Multipeptide Serum yang berfungsi untuk mencerahkan wajah, wajah menjadi lebih glowing, kulit menjadi lembab, dapat menutrisi kulit dan mencegah penuaan dini

DERMIAS MAx

Penggunaan Kosmetik pada Bibir

Kosmetik pada bibir banyak digunakan untuk mempercantik bibir. Tetapi penggunaan kosmetik yang salah dapat menyebabkan warna bibir menjadi lebih hitam.

Konsumsi Kafein Berlebih

Mengonsumsi makanan/ minuman yang mengandung kafein dapat menyebabkan bibir menjadi hitam karena kafein menyebabkan bibir kering dan pecah-pecah, serta mengalami perubahan warna jadi lebih gelap. Kafein banyak ditemukan dalam kopi atau teh.

_",661627558-Katalog-Dermies-Max-by-Erha-Hiress.pdf,,0.0,1
Perawatan wajah untuk kulit glowing dan cerah,e0de5ff5-217d-4206-9b28-fef0c025b47a,"DERMIAS MAX

Perfect Glow Treatment by IPL

Rp 230.000

Kombinasi dua treatment untuk kulit lebih cerah, glowing, menghidrasi kulit, kulit jadi super lembab. Hempas kulit kusam dan warna kulit tidak merata.

Neck: Rp 230.000 Face: Rp 370.000 Face & Neck: Rp 600.000

Bright & Glow Facial

Facial yang cocok untuk kulit normal dan kering yang bertujuan untuk membersihkan komedo dan mencerahkan kulit.

DERMIAS MAx

© 10-30 Menit

Mulai dari

Body Glow Peeling

Treatment Peeling yang bikin area tubuh kamu lebih cerah, warna kulit merata dan glowing maksimal, serta dapat memperbaiki texture kulit sehingga menjadi lebih halus dan mulus.

Body Glow Peeling Feet : Rp 135.000 Body Glow Peeling Hands: Rp 135.000 Body Glow Peeling Kneecap: Rp 175.000 Body Glow Peeling Upper Arms: Rp 190.000 Body Glow Peeling Lower Arms: Rp 190.000 Body Glow Peeling Back: Rp 225.000 Body Glow Peeling Upper Legs: Rp 380.000 Body Glow Peeling Lower Legs: Rp 380.000",661627558-Katalog-Dermies-Max-by-Erha-Hiress.pdf,,0.6997962,1
Perawatan wajah untuk kulit glowing dan cerah,0a73ce32-ec4a-4823-be2e-ab0f262c50a4,"DERMIAS MAX

Refresh Bright Oxy

Treatment yang bertujuan untuk mengalirkan serum khusus bersamaan dengan oxygen secara optimal ke permukaan kulit, dapat mencerahkan, melembabkan & menutrisi juga memberikan kesegaran pada kulit.

20 Menit

Infrared Photopurifying

Sinar (INFRARED LIGHT) bisa mencerahkan kulit kamu dan berfungsi untuk proses healing kulitmu serta merangsang pembentukan sel kulit baru.

DERMIAS MAx

Prime Purifying

Rp 125.000

Peeling yang bertujuan untuk mengeksfoliasi atau mengangkat sel kulit mati dan mencerahkan wajah.

© 20 Menit

Instant Glow Treatment by IPL

Rp 150.000

Treatment untuk mencerahkan kulit & membuat kulit lebih glowing secara instant dengan menggunakan alat IPL (Instant Pulse Light) untuk wajah & leher.

Neck: Rp 150.000 Face: Rp 300.000 Face & Neck: Rp 425.000

Merupakan treatment mikrodermabrasi menggunakan diamond tip untuk menghilangkan sel-sel kulit mati & merangsang produksi sel kulit baru yang bertujuan untuk membersihkan komedo dan membantu mencerahkan kulit.

© 35-45 Menit

Tindakan facial dengan teknik pengolesan cairan facial & penambahan teknik cooling menggunakan ice globe yang memberikan sensasi cooling & rilex. Berfungsi untuk mencerahkan wajah, mengangkat komedo, melembabkan & mengencangkan kulit.

Vampire Bright Jelly Ice Facial : Rp 195.000 Vampire Bright Jelly Ice Facial + Comedo Extraction: Rp 245.000",661627558-Katalog-Dermies-Max-by-Erha-Hiress.pdf,,0.679894,1
Perawatan wajah untuk kulit glowing dan cerah,c936f48a-cb57-4299-98f4-9484fe50cd9f,"MANFAAT

Membantu mengatasi kulit kusam dan mencerahkan kulit wajah.

PROSEDUR

Cleansing - Treatment - Post treatment

a

28

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

‘) 30 menit anestesi, 40 menit treatment @) Rp2.000.000

Skin Brightening Booster with Vital Injector

Tindakan mencerahkan kulit wajah dengan menyuntikan serum dengan kandungan Tranexamid Acid, Nicotinamide, N-Acetyl Glucosamine, Vitamin C ke dalam kulit secara aman, akurat dan merata dengan memanfaatkan teknologi multi needle injectors yang dilengkapi dengan vakum. Kandungan bahan aktif dalam serum akan membantu mengatasi masalah hiparbiatnanias (node | becak hitam) sehingga warna kulit wajah menjadi lebih merata dan cerah

MANFAAT

Untuk meremajakan, membantu menyamarkan noda / bercak hitam pada wajah, meratakan warna kulit dan mencerahkan",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.64036405,1
Perawatan wajah untuk kulit glowing dan cerah,81022a71-697a-448c-ad54-cab19b030182,"DERMIAS MAX

Single Advanced Prime Purifying

Treatment peeling bertujuan untuk mengeksfoliasi/ mengangkat sel kulit mati dan mencerahkan wajah dengan konsentrasi yang lebih tinggi dibanding dengan Prime Purifying existing sehingga akan memberikan hasil yang lebih baik.

Aqua Bright Facial

Rp. 275.000

Facial tanpa rasa sakit dengan 6in1 Benefit dengan teknik hydradermabrasi dan infusi serum baik untuk mengangkat sel-sel kulit dan menutrisi kulit. Bikin wajah kamu makin bersih dan cerah.

Aqua Bright Facial : Rp 275.000 Aqua Bright Facial + Comedo Extraction: Rp 325.000

DERMIAS MAX

Skin Brightening Booster

Tindakan penyuntikan Vitamin C dosis tinggi sebagai antioksidan untuk meningkatkan kualitas — kulit (kecerahan & kekenyalan) juga meningkatkan stamina dan sistem imun.

© 55 menit

Relaxing Bright Facial

985.000 pee

Facial Healing dengan kombinasi teknik face massage & Radio Frequency. Cocok buat kamu yang ingin relaksasi otot wajah yang lelah. Wajah jadi super segar dan cerah.",661627558-Katalog-Dermies-Max-by-Erha-Hiress.pdf,,0.638602,1
Berapa harga operasi keloid di ERHA?,3b6418df-675d-4183-bbe5-43ac865f926f,"MANFAAT Membantu mengatasi keloid.

@) Mulai dari Rp850.000

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

Electrocauterization Surgery*

Terapi operatif dengan menggunakan energi radio frekuensi yang bertujuan untuk menghilangkan tumor jinak di kulit.

MANFAAT Mengobati tumor jinak kulit.

“T) £25-85 menit treatment

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

@) Mulai dari Rp500.000

©

63

ERHA ULTIMATE

AT@PYaSKIN DISEASE CENTER

SINGLE TREATMENT

Excision / Extirpation Surgery

Merupakan tindakan bedah kecil untuk membuang jaringan (tumor jinak kulit) dengan cara memotong. Tindakan ini dilakukan untuk berbagai tujuan antara lain pemeriksaan penunjang (biopsy), pengobatan lesi jinak ataupun ganas.

‘L) 25-70 menit treatment",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6013955,1
Berapa harga operasi keloid di ERHA?,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5701101,0
Berapa harga operasi keloid di ERHA?,d01227d8-80db-4cce-991e-6f8aa11caf6c,"MANFAAT Mengobati tumor jinak kulit

@) Mulai dari Rp850.000

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

64

MAKE OVER CENTER

No.1 Customer Satisfaction Rate for Contouring Treatment

JENIS MASALAH BENTUK & TEKSTUR WAJAH & TUBUH

Perut buncit, lengan & paha bergelambir, stretch marks.

oe ett.

Pori-pori besar serta kulit bertekstur dan kasar.

‘ % =

_

<

Pipi chubby, double chin, hidung pesek, bibir tipis, kerutan karena ekspresi, dan volume loss.

65

ERHA ULTIMATE

MAKE OVA CENTER

PROGRAMS

&

Shape Your Love Program Ultimate Makeover Solution

Body Goals Program Body Makeover Solution

Purely Poreless Program Skin Pore Minimizing Solution

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Pian

@& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@& Rangkaian produk

& Rangkaian produk

@ Rangkaian produk

£0) Mulai dari 1 bulan

@ Mulai dari Rp1.131.500

& Photorejuvenation Laser

& Lebih dari 1jenis treatment

‘) Mulai dari 1 bulan © Mulai dari Rp3.750.000 £0) Mulai dari 1 bulan © Mulai dari Rp4.635.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

66

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5631175,0
Berapa harga operasi keloid di ERHA?,f378ed86-be72-4640-8acf-c4afec4c62b3,"MANFAAT

2) 60 menit

@ Mulai dari Rp6.500.000

Membantu mengurangi produksi keringat berlebih dan bau badan pada area underarm, serta membantu merejuvenasi, dan mengencangkan kulit

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

|

90

FRHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

Neve

Korean Double Eyelid

Tindakan bedah sederhana yang dikenal sebagai blepharoplasty untuk kulit dan lemak area kelopak mata. Metode treatment disesuaikan dengan kebutuhan pasien setelah berkonsultasi dengan Dokter SpKK untuk mencapai hasil yang harmonis pada kelopak mata untuk membentuk kelopak mata lebih indah dan simetris mutlak

LY 1-9 i 5) r2jam

MANFAAT

: : Mulai dari

Membentuk kelopak mata lebih indah dan p

PROSEDUR

Cleansing - Treatment - Post treatment

Hanya tersedia di ERHA Central Pondok Indah

NEW re",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5580251,0
Harga Photorejuvenation Laser Picosure di klinik kecantikan,3bfc7cd3-7da4-4e42-be8e-85df84f57525,"PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

Photorejuvenation Laser by Picosure

Photorejuvenation Laser menggunakan Laser Picosure (USA), teknologi picosecond dimana energi laser yang digunakan dihantarkan ke kulit dengan durasi yang sangat cepat sehingga menghasilkan treatment yang lebih efektif, dan tetap aman dan nyaman.

2) 30 menit anestesi, 30 menit REGuEOM

MANFAAT

*« Membentuk kolagen baru

¢ Mencerahkan kulit

* Mengatasi garis halus

. ; ®) Single: Rp2.999.000

* Memperbaiki tekstur kulit menjadi lebih halus dan kenyal

PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

©

50

ERHA ULTIMATE

ANTI AGIND CENTER

SINGLE TREATMENT

Photorejuvenation Laser

Photorejuvenation Laser adalah terapi peremajaan kulit dengan teknologi laser Q-switched Nd:YAG yang dapat menggunakan MedLite Y Revlite (USA), bekerja langsung pada lapisan kulit yang lebih dalam (dermis), tanpa melukai permukaon kulit.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6890546,1
Harga Photorejuvenation Laser Picosure di klinik kecantikan,83ca2c16-9d32-4aa7-8be5-01725b85ee73,"Photorejuvenation Laser for Sensitive

Terapi peremajaan kulit untuk kulit yang sensitif dan mudah merah, menggunakan Laser Vbeam (USA) yang bekerja langsung ke pembuluh darah, sehingga dapat mengurangi tanda- tanda penuaan dan kemerahan pada wajah.

“T) 30 menit anestesi 20-60 menit treatment

MANFAAT

7 Peremajaan kulit untuk kulit yang sensitif dan mudah merah.

(tergantung luas area treatment)

Mulai dari Rp2.800.000

@®

PROSEDU R

Cleansing - Anestesi - Treatment - Post treatment

Photorejuvenation Laser by Picosure

Photorejuvenation Laser menggunakan Laser Picosure (USA), teknologi picosecond dimana energi laser yang digunakan dihantarkan ke kulit dengan durasi yang sangat cepat sehingga menghasilkan treatment yang lebih efektif, aman, dan nyaman.

“L) 30 menit anestesi omen &) Mulai dari Rp2.999.000",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6613393,1
Harga Photorejuvenation Laser Picosure di klinik kecantikan,d55fc13d-decd-45f5-89ca-112c55dc575c,"PROSEDUR

Cleansing - Treatment - Post Treatment

53

ERHA ULTIMATE

ANTLAGIND CENTER

SINGLE TREATMENT

Photorejuvenation Laser with Helios IV

Terapi peremajaan kulit dengan teknologi laser, bekerja langsung pada lapisan kulit yang lebih dalam (dermis), tanpa melukai permukaan kulit

MANFAAT

© Single: Rp2.499.000

* Merangsang produksi kolagen baru yang terdapat di lapisan kulit dermis

* Memperbaiki tekstur kulit yang kasar

* Mengurangi penampakan pori-pori

* Mengatasi garis-garis halus dan kerutan pada kulit

« Mengurangi penampakan tanda-tanda penuaan lainnya

Pico Rejuvenation Laser

Merupakan tindakan estetik non-ablatif berupa kombinasi laser dan carbon peel lotion untuk memaksimalkan proses photothermal sehingga merangsang proses rejuvenasi kulit dan memperbaiki tekstur kulit pria

@ ©

Face & Lips: Rp2.699.000 Face, Lips, & Neck: : Rp3.999.000 Neck: Rp1.999.000 Hands:Rp849.000 Full Arms: Rp3.599.000 Back: Rp9.199.000",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6461859,1
Harga Photorejuvenation Laser Picosure di klinik kecantikan,51c9b6e5-ae0e-46f7-b936-abb0ad2f6e76,"MAKE OVA CENTER

SINGLE TREATMENT

“T) 30 menit anestesi 30 menit treatment 6) Mulai dari Rp2.499.000

Photorejuvenation Laser

Photorejuvenation Laser adalah terapi peremajaan kulit menggunakan Medlite/Revlite (USA) dengan teknologi laser Q-Switched Nd Yag yang bekerja langsung pada lapisan kulit yang lebih dalam (dermis), tanpa melukai permukaan kulit. Berfungsi untuk merangsang produksi kolagen baru yang terdapat di lapisan kulit dermis, memperbaiki tekstur kulit yang kasar, memperkecil pori-pori, mengatasi garis-garis halus, mengurangi kerutan pada kulit dan tanda-tanda penuaan lainnya, serta meratakan warna kulit dan mencerahkan wajah, sehingga wajah tampak sehat, kenyal, cerah, segar, dan awet muda.

MANFAAT

Meremajakan kulit dan mengurangi tanda-tanda penuaan.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

73

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.60147107,1
Harga dan manfaat treatment Restylane Skin Booster Vital di klinik kecantikan,3cf4ef54-55a6-4bd7-b16f-ea4395bb8ef6,"MANFAAT

©)

Rp1.500.000

Mengoreksi kerut karena mobilitas otot, mempertegas kesan V shape pada wajah dan mengurangi hiperhidrosis sina berlebih).

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

30 menit anestesi 30-45 menit treatment

“7 “

Skin Hydration Booster by Restylane VITL

Tindakan yang bersifat semi-invasive menggunakan Restylane Skin Booster Vital dengan kandungan Hyaluronic Acid yang berfungsi untuk menghidrasi kulit, menjaga kelembaban kulit dan menambah elastisitas kulit sehingga menyamarkan garis-garis halus dan kulit menjadi lebih kenyal, kencang, sehat, dan seca, gor

@) Mulai dari MANFAAT Rp5.000.000

| Mengatasi tanda-tanda penuaan seperti kering, kusam, kerut, dan garis-garis halus.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

A

71

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6469913,1
Harga dan manfaat treatment Restylane Skin Booster Vital di klinik kecantikan,f9670162-6bcb-405c-9cc8-ed9a779b5245,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

29

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

‘) 30 menit anestesi, 40 menit treatment @) Rp3.000.000

Skin Hydration Booster with Vital Injector

Tindakan yang bersifat semi-invasive yang bertujuan untuk menyuntikan serum dengan kandungan Hyaluronic Acid dan Lidocaine ke dalam kulit secara aman, akurat dan merata dengan memanfaatkan teknologi multi needle injectors yang dilengkapi dengan vakum.

MANFAAT

Kulit menjadi lebih lembab, kenyal dan kencang, sehingga wajah yang kering dan kusam akan terlihat sehat dan segar, serta menyamarkan kerut dan garis-garis halus.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

30

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

©) 60 menit (@) Rp650.000

Hydra Glow Facial

Tindakan perawatan wajah atau facial menggunakan Hydra Facial device yang dikombinasikan dengan teknik hidradermabrasi dan infusi Smoothing serta toning serum pada kulit wajah serta pengaplikasian Gold Collagen Gel Mask sehingga hasil akhir kulit terlinat instant glowing, lebih cerah, terhidrasi, halus, kenyal dan lebih sehat.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5767013,1
